,user_id,settings,following
1143,iqk1f97qgVMzwFtDdAFRj6TVEGF2,,['Uwi7VpaTyRbThzXZENxnxmB5qAi2']
1144,GFqjWUpJuZaJU0Amtyr5bEbKLDX2,,['r0NpWcGdk4X2ZzXYBLmYddKwVw72']
1145,33jIoRVv1OUQ9151VsYZUI424Qt2,,"['58P4KYobgtYt028J5LC7bu4rtH12', 'EcyJXrVIfSNOM5qKGxLVLrDi1Tt2', 'b3JDAbwducgQfMV9u99KQ1nhBCQ2', 'v066tHB1XpMJ3aHqnItQ5DIOAiB2']"
1146,GLXg3IaZIWdFwpnes73PDq0bstm1,,['MWPXxxcgQdSmJgehSGpNp275YD53']
1147,RhBi3bxO9OdRT4OVuZ7N4ZF3NDH3,,['6vJ4ec2M6nNuT7SHdBtQBcs5yur1']
1148,IhML5TPEskSQOmIVmy4q1AVkXHv1,,['qoRWeftXzBc3zDoN3VV6UK9gvG02']
1149,RXWTUk6NzqbcW8q6M6dnw8kWKGO2,,['yKfaadg83MU2wEiLDZVoo12nXta2']
1150,J8I38pNx4nVX3dJ6n9Gr43HQTzs2,,['pHNetQngc9OgeKNYnPSSnGNjRfx2']
1151,ZPRAcHiGKjaNYVNFNCl3iy0lAEz2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
1152,QdWaHOmd3cYK9EOOYz6Wrna3zyF2,{'understoodLanguages': ['en-GB']},['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
1153,ChUkMUNDvceP3HOSzOuAGt3d2bK2,,"['YXr40CspznddDOKis39aSKOkHo93', 'ZVIipGGk1hZiwPPHT95YHvlQv023']"
1154,Rtv5APO2E1OhAwW8vMot763yA7f2,,"['0hefo6ZSyAXNOlxq81YG9D3Uu0Q2', 'BSgoExxMJATRnrJxerNWBC6ZJzW2', 'ULYjxpZfhSM7iHrnaEy0krUcwcw2', 'q3CtiOdVZeRKJWSdBVLhckJtO0p2']"
1155,01UIWTed7JOJFaIZmbzTYLLdluy1,,['bRys8u5gYobgCFE5ggVyfIea8ar2']
1156,iM7OwoFHK4MfTk04XMtXsBE8EZo2,,['VJr4WysHLog7gjSxekleOY4AcE93']
1157,rWmsLX1631fdtHbFrM6OTGryso02,,"['b4NDLuHIx1QVX2yyJGByvuOFm3n1', 'edPX1QCZtJf1Z02EeAo2LlpNzwI3', 'gfJaFbIULuMLhH2V6dtaZEsp9a83']"
1158,VYvXrLnisISdQZRdNz9tTVRtLbz1,{'understoodLanguages': ['en-GB']},['nawCt0dYjEdkzd70jN519mDpzEe2']
1159,eSYf3AhpyJTrPdwVyiLvKYZ4pyo1,,['fXHPM49xgPQV9Xfb5p548CO7A5t2']
1160,1uRkFtLzt2QySFriJriip6u5tXh2,,"['JSsxNoBzShNbkRKyqVsTpeJQ7W13', 'nvkmqAFQskYZhpCwcPzdg90ACFV2']"
1161,gexBsvdc61WMdUhRKu3t26WOffU2,,['6dlyV6YcmeR8NIHdCoBAIJc8kwe2']
1162,gvn5N67I8UVieFVvMN43qrw18XB2,{'understoodLanguages': ['en-GB']},['h06c8JWwo8eAVi0a8dNcCOOUypy1']
1163,nVHFMjXa4CWPcIbAQxVaWOYgXhm2,,"['7tIYKsydQaaWRvpgI52ZDVvMKot1', 'EpwBtTb0nmcaH66YBtP9NMl3twc2', 'UiFjiy1Z4QX2XEuYT6rkkKWeEGS2', 'hHrdkeSObkYOBUIk2QahpnbXTNC2', 'lZBEF8z4eXPSKb9wjgwJkRdLiKc2', 'ow4YmLg2brZBm8A5SUU18Ip4FzD3']"
1164,3WV6zgom9Ic8e2jnXZ2Muvt44NX2,,"['2Dc53mZmaNc1qJIKavMsuoDtFE52', 'TvTiTj18jOdsGu30bFpsGMcOnD82']"
1165,kBDpr87SnpagsBtHb8fT1FegRWo1,,['hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']
1166,sdP3iwR30iTm0zJvJvknWXss0Fv1,,['2mnTd29mTsV6sYU27qGhv4vkv9N2']
1167,GkccFErRu7YEqnwKd2CYnfyBZ6o2,,"['mDu97mGEHBZGhk9qQM23iMBhL7O2', 'uZsS0wNrVadygLW6y0DIWHeR0I52']"
1168,acNeG3L8VtVxcwaNLCgZMHrJ0WJ2,{'understoodLanguages': ['it-IT']},['WKlmaJsVmyYYG0uVb2UG4rssq9s1']
1169,WQlQfxCf1eh2ZwWw7hQfhpugCA73,,"['Hew0w79TutTPi0tDU8B3mUDKntI2', 'f3zU27HO7xVNa2ftiX08mOvXNR92']"
1170,fzYdrOC5geMdM5hcuVd6Fbm1Uei2,,"['ZYhnaHEc1eUDWzec1kxJQpkW55A3', 'kqBmp4jkjjSScf4dBG90uxf0rtH2']"
1171,T0QfKuZdeGWTqUR3aoda5NVdlWl1,,"['5ZpHelBI8JO5NLKWCDpHZlVNaQJ3', '9Igokeisx2MBJgSgeKB696Ys2r92', 'BJh7RdvsxNdk91aV6aJFeYNJVfn2', 'KfzzV86Zf9dD2ON1VGakZbvXZQX2', 'YAfT3mzo1ofuy9KZBlknfQcSuWG2', 'bZbBY1QegEM1qnpo1ygEJtnWWPG2', 'hvB8P0bAMMb6XQ5kTjOpU9vpj0T2', 'pdb6HSjJFcYdD7782SBVGfDvtts1', 'psXkoRUjbug4HzFTPLHJlywiubb2']"
1172,Yb0ujlmH3qMKOuUcrewFfS7mV2c2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
1173,R2ilTX8j8PO1rZNruUKXK9HSCpi1,,['mBWv64xwDfNfhHBjcA0JuFb7V5Q2']
1174,4iFcDhDNR9bkscu2eJcS0sMPnqb2,,['Y6IwI6bSPgOA5VwXbhkKvj3WfHE3']
1175,so1ZriKs6qQkWcmk9AB1SEZ1ofs2,,"['KgZ8SxYAobdkT12pkqNVW0yxoFa2', 'NxvggZKkWMewdJ6VGHHl4Z8oYvj2', 'QQUmpq8kqsfiQ3A0M1mTEmSkHHQ2', 'ULYjxpZfhSM7iHrnaEy0krUcwcw2', 'ViBUcyBQ9ucJ0zm9QjpYWWWk5T33', 'W7d9ITK45VTJ7Z6GZRijf58NlzI3', 'Whn4ntB3OAb6yFBhPWMCjpmw9zy1', 'a7zVCT0zjdWBroZ3JFkxr4T2JvA2', 'bmK7uyYk7SRNnbSgqVsp1N5QlDk1', 'cM3JMhfOlpZ367MBhXB2j3dNlkh2', 'dTZb7FYIkch94EYecDiYQnkcPcs2', 'h1JAkq9CNHdfG7eFOGoed86JvIx1', 'zzU7TPikeOdIAJMdzADLZIrh8Lb2']"
1176,MmqqidOvVQUxpPZmaRG7aqqdZxe2,{'understoodLanguages': ['it-IT']},['h133hz4A8EeKbMuJMBm5nzeuNwi1']
1177,nEE6XBDhIxZOeJ5fkjDLBmBjYMg2,{'understoodLanguages': ['it-IT']},"['Bnxm4XAqfTW36xzgghYvYgBkGKr2', 'Rb6xqpz9aYb7YcmcCDOdND0JeRJ2']"
1178,gQYvD2n9DjQcXl2bHfBdgTxetf93,,['XZGETpbxskY6VdaQosBO6CU8bl42']
1179,8gurBnXsb4Mucs7ogBzZTAsz6oW2,,['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
1180,tJwCvvRZZoerMHVK6JS7Gx29dfr1,,"['24Lu3QKF0db4HqHdRR60N2e9Tev1', '4ZUtLKAKtJVMmZNpQxwIN7knM363']"
1181,i6BpvS52w0e8vHlptOPxlDJMwO72,,['h133hz4A8EeKbMuJMBm5nzeuNwi1']
1182,9Kbb6cqWzkRUdtTPNMr9neyqouI2,,"['1sRMmw7VtKUXMIu6coXTdIJ38JJ2', 'i2lxmTUaFsfWD5KxNJSMXUCkJa23', 'pF8ssk3yCwZ6gXD6GMkX73jBXSy2', 'psXkoRUjbug4HzFTPLHJlywiubb2', 'sfhtIQq99KXlMmoAmEfg8Lj947I2']"
1183,augnaS8bygVEN0d0UDFNOqLLCcw2,,['uwgnPWvuhOUOqoOYZ1ZHZ8ygioQ2']
1184,8PzhCyXKGGeyZloMJ3aF1Lsrm3u2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
1185,kQFGkF24hvYLlCk7ioyu3CSdRou2,,"['CtHIodrHiIcDWpEOKBZERuw4i8U2', 'DUtF6aLBVSfXZKp0x5zxiLwvNoW2', 'GJ62GKZTtodadvGsYhwwggZSmoz2', 'boIWAuzaGDP2pItlrrh1X4A4Xlv1', 'kDJRef632Fb5HdZTXxCXGRxwXNy2', 'md69P5FReSSqFxjwgCu6xshDbzf1', 'pC9JBr9Q3gd9fbQpqpinMlM9gwu2', 'rZcJcwfbzYYBPQ5LKdzOtizPWDj2', 's04nxSR6XVfBMMKs5lDPO8DqX0u1', 'sUgrypthJ5M9x7DhZoge4qUHf0A3']"
1186,rdlcnuQBrKeFnGZJESR8IOtjiii2,,['d3kyNaF41MNERyNy6LFeIAMx5Tr2']
1187,hjBeszZwgPhEgom5AZfce3h4Q1A3,,"['6rEGQifvKYfqCVDMpunMZ2CaJT52', '6vJ4ec2M6nNuT7SHdBtQBcs5yur1', '8RUUGeGtagWDfbIkngOHpqxWWdj1', 'qrIjwlSd21ZTmI5YTKFvCyUMQdH3', 'rlMLYszHMGOU06DGr7lf40NXOXm1']"
1188,oelF7xj9pAOeAjSo4h24Gz98WdO2,,"['J2wplHwbUael3SeILPES5KL826T2', 'LQQUe5YGpncYVOyye6ioWgUO7Xl2']"
1189,doccPkKMxEcp4PHcr32gcHHu0UF2,,['6y50uX3Zl7MHDJ7R6V9R7mWj0QJ3']
1190,YaClTtRJtiV0prpiMrzi0BG15Hr2,{'understoodLanguages': ['en-GB']},['y5PQmWXPd0PxPfdKPnP1D6QvonV2']
1191,2zMe96CjPEO5MpgC6NNAGNGn6fE3,,"['Q4OYTvqGuzUsS9I9MnicP8crqcS2', 'pQd6KU0D0IaxWGPBuA1VoujLfVA3']"
1192,ftoXtLFchaSaUhaLbIVo62mx0lZ2,"{'understoodLanguages': ['en-GB', 'de-DE']}",['WQUFfsfcgRP1d0ZznMgllKNSqvF2']
1193,UYZq2pYICVR9hcWve7oHblLOycs1,,"['3fAdBuoDTlh3UViLXbp56MlxoYG2', 'EO6uNDDycIPNGb9twgoVBdaXF0z2']"
1194,2leJhGhVeod28ry0L8q6jnHutEV2,,['vApR9nqLfkgfVnfhoPwL1aYjBsH2']
1195,HhvxhicmK5boRQKyKG8znIq90FU2,{'understoodLanguages': ['en-GB']},['6vJ4ec2M6nNuT7SHdBtQBcs5yur1']
1196,oPHXWBpazGYdRp7KruSRnHCDe7s2,,['nLsFVduqpNhSSTXgfPHCRU388dI3']
1197,6R10bv4nTDWuzUH0ocgMUee49Pt2,,['AMYRKh6UQ2NhAGelryCUwnBqnVK2']
1198,56GbgDceHOOXxr9rGO6q89dDinO2,,"['5ZB4eERPSkO4GEONCZFf9hEIcAG3', '8Op8YYUlymXskLGcQMrfJVGjysQ2']"
1199,5XBvxmydyVSFfHGz0CKTD1koKMt2,{'understoodLanguages': ['de-DE']},['HjmRsuldoCWPJAzOAuLyOPWLv8H2']
1200,g6UhGtTZcWd1B2QzOjGJdqqGcnh1,,['Uhafv8UU2we5akz1cIUr6GrCyZP2']
1201,MAYYIv8EqZaa4Tz3c24qvwdgpWX2,,['KFjSOfXLUXOD5So3GjbdQQK8imx1']
1202,2pZ6zEPTAPcPDjA9YpixoU8c5wv1,,['hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']
1203,btFWbI0fQzex5yV1H1UsAn6oxiK2,,['qcbyWlKtUkVSiI0A02O9nY4Xsmj1']
1204,QwrUXxVBFThRFsDpqbsoNv1lmJL2,,"['3ZFpnBh0xhhRapDrh2KKbit6xA63', '3qnfMRSJMdd7genPgpn1eLHpMa03', 'BJl8mKXlp5anumqr0rNkgpEnELJ3', 'JbEjr8THdLe9iHayUepbxA5BMT83', 'JoawLdIEHZPM7odcHInyJm7e6nT2', 'K4PJ6oFTj1VHtFdRwiD60FjM4bB3', 'L1EMDFJr68S3ONqWdZ4BG1LjO8r1', 'Lkw6VL5j4rPnhMWUOKgLwOw9uLw2', 'Q8D7uitv8gfIP7wL2woxBE5KKJ23', 'RddqSxpSeVOFhh6l8k7yrYcconq2', 'VtRyQxBw4kS3HOmVd91ePEObX3P2', 'cYKouYvhNPZu2A7xZ00YGYFxXoR2', 'hG3bKfYIb8RVCesxU6uao7Jf2zs1', 'ngihTEVEcbd1rNpq9QbWBpeCT6g1', 'piSbSPW0x7OrhIIimyXwGtcJgkL2', 'yxZe4zOLWlfViE7jwAf611MlJvk2', 'zjHyY3AWqqdZ9QZgu5lJxNwGiMx2', 'zzhxrhmKNOZVCsW1fAfStkU20ZB3']"
1205,MLWtX832pqNZ34CuuJru6SlxsHD2,,"['2gVpkFUkd9MpPohGBAAcf61bXv42', '6yzRYzz8c7WQ7uzLGgato75gMGX2', 'BCXFJ2nZqEer3mJ2Gr6af6AyaGg1', 'DehJtyk7qNX9bkp3yEkzrWk9Tca2', 'HOOkJL8fBRY68H4zI6OKOmbqhwi2', 'NnMMitbqhpetcjceoMjJSUYOMUF2', 'SpGp5mVzUoWdmqMskkcHb7140ga2', 'Z7nCbZ9eVjTtjln7kLjQ3hQ6Btj1', 'c5nt5t81NxgGTOZ3lLJZjIMBWqa2', 'tjB1uWJanJVX5bIL99QF7VyW9HD2', 'u2ErJYzYEffCyPRCb17f0UJVLd22', 'z1C8YweLvLTMf3hVsxE4xwvmJjJ2']"
1206,9nt0P7dAbUWk3xMzxJTGS0sHrGY2,,['ERK4Vtm09pgU3EfrpiIb1JRRTys1']
1207,DjUbQvsAA5YjEDf8YiswRXng4R12,,['QWXxfUhy3WQXqNC9WtM02IlQ4U33']
1208,G29Nad3sIHON6yXaWrAqPVWl9DV2,,['bJr6lurAPbVYYNudxOkxrdeHC9K2']
1209,vUWBxs8pVxe4bYsW9gjVvk3zcsK2,,['xUzakioDJ2OmktELdLyVgoZGB0J2']
1210,aIdL3R6a86MWfzdNohhNlW9YGxb2,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
1211,ptYn0bmNQOSJyaO33JL7nGViSw72,,['Oj7ts2rF8FNV7QsTWVa3KKDOJNk2']
1212,FAOByWvmQkTnVpLh3SPBwiPL5xz1,,"['M0ttTe2stPVYKu9VmsBXojCa2UF3', 'ssCKukHyigXEotey8pKE0lzt4As1']"
1213,FDCoHnDFhsRZMfs7UbkllbjoBjz2,,['XtPyn1rCOjWPDcyOVZ6aJpVZu4D2']
1214,RRacc6UYrHWfSxwEhoMr9Sh9hBm1,,"['izATUDC3XZNdSMk4MCPdSCfkv4J2', 'jJo5jQKmYse1GARma8pDF11HMh83']"
1215,HQMc9SZmmyXJ8YFroKYuXIFInxI3,,['CNho9iIeceTRrCP3syI4FRqQ9Au2']
1216,cIjXaApCqfUoE2G3BK8f4s3CrWk1,{'understoodLanguages': ['it-IT']},['MWPXxxcgQdSmJgehSGpNp275YD53']
1217,w6lNkuvt3fVxYFLK7MJkTnmKH3F2,,"['JbEjr8THdLe9iHayUepbxA5BMT83', 'OeR4OyigKtNNeK7p3BkXqHVqMTC2', 'gOkMjzo6uVTAuIdgTRzT6s60u2p2', 'wV3Ptcsk1hTMBF3ByqzvcfZgpXg2']"
1218,YykamLfgabc8cuZWEB93eQpxs8l1,{'understoodLanguages': ['en-GB']},"['2qffLueTq9g3rou3gFYiEM7xjVr1', 'J27d2ErO51hiPvX5xOL1CwD0CmN2', 'qkYvYk9aU3PBEzk3tCMl3a4HnM12', 'sZ8u5QYLRPW3FRjBtLMPNHWvUnx2', 'tleLIc9J13UUR3YRm0X5ldAOUDA3', 'twPD0Hn98PRqes9TE3WYaxTNhJG2', 'utCbiv2tAPfrHKYpMC4qBeZOUCb2', 'vHYnWlbUbTSN1emP5EnwhLPLVl02', 'wV3Ptcsk1hTMBF3ByqzvcfZgpXg2', 'yGT8Zmn3wDciR45wGBr0QKe2dMz2']"
1219,LNZSHT3VM8Xb5TqvIwUrxkrmtPk2,,"['xXg1zMmf3KY7TDOhNruaX1hHfrN2', 'y6JnReOgZkfDrCuAQn7z2jVgmmp2', 'yK0HXWO6ovheCAtIxDzFFAMNAFW2', 'yYWZ0xiUybaZNzm4J9kuxstQ2Qo1', 'yhu8PJCjU2QaR9wylTUBfmZufT83', 'ylRkgX2ouJZwUI8m4URSK9qWnlN2', 'ynIFiEq8PiX3yOaRUnQYFmIdS1C2', 'yoXa0ZoCMDOxibhTZEQ6JAsk7W33', 'zUZaiUdmKPSi9IXfZXEL4rggNrF3', 'zedEPG5tDdX2towKVDieMFOwJgU2', 'zqofv6ehdlhMBt0GjgCkUszTITD2']"
1220,W1Ak4EKKOAgxmvVmEL0deiV9SyG2,,['RkzvhVSm3DMh4yat2Bj1Rr7LaMp1']
1221,QMPLHAXZ8tYjxRZpHvPTrNZ9YEE2,,['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
1222,OPGUP3HgTCPSTmosLQBIWXRp4oq1,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
1223,zuUTAcPBdyfkmpf5sipzO4GQluY2,,"['37rNuRPeJKZlP7PUYonWBhIqdro2', 'TI8CSWTde9aWKPKjV33fPQKDXXD2', 'mRdj8miKO2TCpDsSjaDfGBzFLYq2']"
1224,6ZucPuqnodflRbD0Q4CZ1BF8vGO2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
1225,q3tjUSr8R8h55PHcvbuhucW2bu33,,"['o4mqi7mj2ZSz0VHeH6UgfVe3Z3G2', 'uwz8wufiB3ewMQBU66irgaIwECg2']"
1226,3J7IlU1Tx8e8KjYgnCOX12Xh2kZ2,,['42zeeibT4LgbwysdMpsrjdy3scf1']
1227,rOBSVwMEuXbMcOu6LkkPDUkSUG63,,['hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']
1228,Lnn1uehSJWUtEXWJbhjGIlJsQn13,,['ZncGMOOSEaOtHuIU1OpjTJhJA4E3']
1229,bu0IM1SdBYYTHB0fKaWkpEB2Y3x1,,['HTTEsWAVObRQnwasPWIM92CzzL83']
1230,utzkB4k3lrMeLZVIChrR1pl40Ok1,,"['PHcnAXF2c4VhyQC07GVgmVGuBKe2', 'UiV24tEAs9egqZ5aaLKVtUwCiZE3']"
1231,C8ISdIh8ZhOHcx3GTfA9BnXVo322,,['rPBt1rGKh4W9f2yWG018MQUL0Pu2']
1232,zh97B1p2SLc9Opsb65a4cXWrafG3,,"['7tIYKsydQaaWRvpgI52ZDVvMKot1', 'UiFjiy1Z4QX2XEuYT6rkkKWeEGS2', 'hHrdkeSObkYOBUIk2QahpnbXTNC2', 'i9Lwymw7WYUAFBGNKJTL9WrdKwp1', 'ow4YmLg2brZBm8A5SUU18Ip4FzD3', 'seFxQAKFljNyOsrhlF9cWesEDc23']"
1233,4GKU4oOraeWqfPZcyYiIW9MXm0k2,,"['7tIYKsydQaaWRvpgI52ZDVvMKot1', 'UiFjiy1Z4QX2XEuYT6rkkKWeEGS2', 'hHrdkeSObkYOBUIk2QahpnbXTNC2', 'ow4YmLg2brZBm8A5SUU18Ip4FzD3']"
1234,qV3QhZG1KHaFK48IZmIA1340Biw2,,"['NwGCrFwrXaQvXK0MCHIBJQgxQVg2', 'rlSiea9vrEgG5zg7h35xWGPx93E3', 'v4Xc50C7n6gypZghDrilVeybfmg2']"
1235,5WLC2Cd2rTWhVLTyJiQdoAETmzA2,,['8r7F2MLGK3VQjyPYU80PubX0Svy2']
1236,eZLXUJOh1QenbatO5zhTrjw0Ibu2,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
1237,7Z744aSXgfMorDBvhDFlcoKoK4X2,,"['5Lgp2ZGECJeFRPZapkGGfQBrbPA2', 'TKdyc1veGvMvL5k7CPqbjgGMta12', 'VkepqmgCnHfCLuqWu4b1IdIvW483', 'jKLhQC8ZXPX1CeY2i71RJ0xFJAu1']"
1238,ehf7ejiQFqReYA7Aghk8SGZo9pl2,,['2Dc53mZmaNc1qJIKavMsuoDtFE52']
1239,wfMv430MDER12VYUw6YvRNAoBIS2,,"['LRBVN4N6bXbKjThWdMQBWxrfYJn1', 'mBWv64xwDfNfhHBjcA0JuFb7V5Q2']"
1240,WpoJG5oqopYX7jnBFLKlwrfjV3I3,,"['REfALgP8DAhqZ0EoiOB12uJ94q33', 'k5jtOU4mHnS1Jf4AF10Be1wKpYm1']"
1241,9weTXAYU5YPToKlF2nWwcIO4q0h2,,['oOi1I5yAi3d4sQ9s8mB0OAQBsbI2']
1242,YUYvriIvPKTAhFRDNFmZyDaLPR62,,['JbEjr8THdLe9iHayUepbxA5BMT83']
1243,8bOr8cITm4Wa5vjGPx1ANNIiCvo2,,['GWOpVFnlt7eIEEoLWBPmMEDimrG3']
1244,H7CSD6KiJDbIqMwj7hccFq9vkaC3,,"['FwAxqBXVUug3y50mnI2zqO2UWA43', 'bwYItId5Xybol11fTCocHuphPTv2', 'rIWlbayNfcdoezS9bY6Bk3yOoNQ2', 'uX2ihovsefTfY6NCiF9q2ttGUh53', 'uuzEFXgoaDbwyK03ih6kbars1763']"
1245,zYuXnC9htzgsYzIQ4lOW7O60MrQ2,,"['0bI2AvysDcXjlj2nnam6axDlCuv2', '1kFgjTxOg1YXgNt8zOqhpc7mpty2', '3LPOEbGk1BgJnWcKcZNlk5QGbUl2', '42zeeibT4LgbwysdMpsrjdy3scf1', 'EG1fqBKKdEeKtHHEpSbXLW7jQb32', 'IXvHor62RDat1bXUX7bsXYkBv4E3', 'IoHQnMHYaWN3kicDNpfxVbwgBUF3', 'M4EzjyZPmnWUPXgOqZ35LBmFPAH3', 'Mct6BA9xOQfvnD6PESCd6URoESO2', 'MwIMf8Qr3KhSIgCNougbYZ4ZhUM2', 'NxvggZKkWMewdJ6VGHHl4Z8oYvj2', 'QZEISD5d1CPphNU1kwtgNPED7FD2', 'QmPT3wlFSldcHDo47csR6Dz1ViZ2', 'TXdAfMRN2tdZZToAIV8PEjb9UU22', 'W7d9ITK45VTJ7Z6GZRijf58NlzI3', 'Wi50j3HhW6QDVBNwNMMklOeUR8Y2', 'Xc5yX0hUsZTZ0W5WuHJvMjVN5F32', 'YsmRAlvBloMl7dr7LpvU9ygcjnH3', 'ZSentqCXTWYPiPG0SaRT0fSpyKK2', 'Zw0YEGKAVbYfW4PrtlLj5GvhuDk1', 'aQKuMPQvJcNXpaa1boPascTjfCC3', 'd3Yil36Wg6dUnveKzNiv6smyJDt2', 'dTZb7FYIkch94EYecDiYQnkcPcs2', 'gDexoqcjn7TEEvzahgLDq8NTUQt2', 'l0sTo7ZvV1RMQMtRS0tXKItox1H3', 'm3UbqxPw3pNlPnuazQEap3pI7vk1', 'mzEg9hD1GEUToPDnCY9Gl2WPhW62', 'niwazLDTUReo9CtCr46oMYl3Akz2', 'rIWlbayNfcdoezS9bY6Bk3yOoNQ2', 'sc99iBtj6gXoH7bcYf8eIXWOfFj2', 't2p4I7Ci3qMAhnIYFAFi4Bsilmh2', 'tKds3mTN0wUvx5406rBo2k2cXgk1', 'tlNeUOqYmSXJckzRjFmVAaKEDOe2', 'uhxAIz2sa2WMJNwpueGBaCRyqJw2', 'xkAilQ81VbRohLC3Z75xBlqQUC02', 'xqe38fn9FpQGijb2a7Kl4ekPLZy1']"
1246,AdxfFQcmq7SJPcznXKzKJRy7hBg1,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
1247,ib8vVEHssYSpsHD7I7Poy41UvAo2,,['EKvth4AtUZOeoEEloE649sBWsgy2']
1248,VL2VNfli7Dho9RRvYJe1pMy3Kaq1,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
1249,h8lrisXKxDds3RCpNjd3JhK2Keg2,,"['0WLB59guwfX5aATRZ0nP9Lxezpu1', 'LARvUGyIoIXMC8j12NFBHnMiMrw1', 'OXy5Mvc6NzaSkX1U3TIt1N1yIVn1', 'j5SVy7CP8aVA0EwZ5iv2796oTC23', 'mBWv64xwDfNfhHBjcA0JuFb7V5Q2']"
1250,ZX1n0mBGqcWUG13fW0OGDKptnY43,,"['He9Ykgp7HPWlZDIJRqMagj3L5pH3', 'J6NmnMeMKpTOOcbQAbs7cQ4FIoN2', 'JicqfRQ3NQXoTu0CreJLGIhPwfP2', 'ZMPSkzAP2pWqphOnopXIZukwjdH2', 'vUQEN24MDAS2dhA8sZx0lDw5bu82']"
1251,1v4XIXbn9ZbgrxHnchB40YLe0gN2,,['bZvBI3Z8LqZkcpTbMhsL2bloGHw1']
1252,FCWewbpTPrMF61vZl6edyjnA4jg1,,"['8W1CORQL4ZcducGKw8LStHBnZrq2', 'MWPXxxcgQdSmJgehSGpNp275YD53']"
1253,aBTQWoG9ClYk3VH19q2Hvlb8Wcf2,,['mTBKLkpndjN4EcNBS1umFqqpyfn2']
1254,T8ghzRGnR2W4ez9pvmMD1JQ32jq2,,"['EMY2kRHQI9M8r8hG7fnanpB2kki1', 'UJuMPacQK0TZ7HisBmjltIj9yid2', 'gKoGJzVupKVpMHUqCbqPXiQE2HQ2']"
1255,4uiyf0zl5zM428W2ZtjjZWzodRn2,,['BR5DmELB8MMCDjKUQFBpv4lH7Il1']
1256,yIbNjXC8VpdBFlaomt1RlaCqxZ52,,['p0CT5zQiDtTxFpg2vo8AkeD6U8O2']
1257,mLtW4oGzczfDFxdAU2ZobnvyeSx2,,"['8KYsBy1aVYRDp6o73wA3igpvQnd2', 'IyhgftfqEJO7yXpMCANv9OFTPVB3', 'JbEjr8THdLe9iHayUepbxA5BMT83', 'YjCQNLd9FZUL0KYTq4koVCaDHHD2', 'g2N2GiTqUIW8jjYdIGyhFeR4VsD2', 'z1C8YweLvLTMf3hVsxE4xwvmJjJ2']"
1258,Omor8dUycFhFhg73ICu8lKBSZbu2,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
1259,TbsTmGYwSYdhD492vUBO30luBJ03,{'understoodLanguages': ['en-GB']},['y2yd8eCJAOOlNLLhWp902KJICGE2']
1260,pQmU5FC9VoNgJWd45z7nps6E4hV2,,['hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']
1261,P6f6qrzl4PeYHysqr73dqKuLTBj2,,"['0b9HyNHBDMSjk1ehEDnRpCbs2aC2', 'IJCybSMHwUZiRMs8Olc5ONCpo8G2', 'JDbeQwzjdiQ9un6prsM6UiKFyMr1', 'TI8CSWTde9aWKPKjV33fPQKDXXD2', 'a8892U5q7IMFtI17GM4ZVv9UN582', 'bRys8u5gYobgCFE5ggVyfIea8ar2', 'fNqd12Oa2geI7ncfUmAy76TnjqC3', 'ow5X65B499PpvNtFCV0DXbdO3323']"
1262,1oTtwCxETBbmpvtupejCjKbZYZ53,,['tphH0haBb0MwW07C7L1oYhap6Wu2']
1263,LbtxI4DfrsfyOkUQPvg0Ey5g0sG2,,['7xIaTiE5dtPlM3LmVnoDcZEBbeJ2']
1264,zx3xuWqxtpdfCFikqSXQrTPinU33,{'understoodLanguages': ['en-GB']},['BS1meHEOApXAHORvCNAGmSfu2ld2']
1265,cqAHSUTmIcQswlUSSaVKBqv82ax1,,['xn8SlUD6iXY4V1Hm8WlmsAC8wJ33']
1266,OxZFEBna2HTEOEAodzHpa7gXLUX2,,['Rr2xwkOl3cMiEIWbp20VEyHcWRf1']
1267,Xe6tEXS55pQSpXs8LJ3WipdHc122,,['nIPTjlyHRPdoqIXrHLmTFeiacKG2']
1268,gCO662MOnCcf0VolK4bqt09ltV53,,"['ahq1xGrs8Ic6PFe7bqhDjb74ff33', 'm4hU1lGXOAYX9ZzEwXIQn826Yev2', 'omtKfzWwDPQI6fxeZVvd7WEOaQQ2']"
1269,EW2TYoPX4FShq9WMgNXzL50QeJs1,,"['MYO1dUDaqZc8sw4l7oeONN68EVw1', 'Xn4XdlHXNUVtaNGXSf8jkqPPIUn1', 'jdXarrmCwUggU42xzyE1mud7Msh2']"
